time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
0.018281309940044,8.0411137247533e+20,3.1450527298888e+21,7.8346414767971e+21,5.3817098412634e+21,3.3750746342012e+21,8.1585929471871e+20,1985099498.7102,1104.5545303964,924.88942760027,967.03917162972
0.021938571928053,8.0375498674508e+20,3.1436593229315e+21,7.8311718379545e+21,5.3793266279381e+21,3.3735801330411e+21,8.1549804138574e+20,1984219585.8147,1104.5547643872,924.88948620766,967.04021736261
0.026327286313664,8.0330172616227e+20,3.1418871449667e+21,7.826759021673e+21,5.3762955627044e+21,3.3716793609173e+21,8.1503857962221e+20,1983100494.7817,1104.5550757348,924.88955669384,967.04152565045
0.031593743576396,8.02726395337e+20,3.1396376816665e+21,7.8211577089903e+21,5.3724481389122e+21,3.3692666453728e+21,8.144553649123e+20,1981680017.9831,1104.5554931348,924.88964146483,967.04316251845
0.037913492291676,8.0199800716132e+20,3.1367897714283e+21,7.8140661802147e+21,5.367577107614e+21,3.3662120168746e+21,8.1371697865103e+20,1979881646.2337,1104.5560567296,924.88974340331,967.0452085584
0.045497190750011,8.0107909496702e+20,3.1331969148523e+21,7.8051196120091e+21,5.3614318729844e+21,3.3623583209438e+21,8.1278543011251e+20,1977612869.3973,1104.5568228308,924.88986595567,967.04776080205
0.054597628900013,8.0177529200942e+20,3.1359181524196e+21,7.8118929906561e+21,5.3660821674065e+21,3.365272146168e+21,8.1348838842287e+20,1979325110.0343,1104.5580559839,924.89001710024,967.05191953874
0.065518154680015,8.007613117279e+20,3.1319534756171e+21,7.8020203562216e+21,5.3593008228549e+21,3.3610196867033e+21,8.1246074575197e+20,1976819741.6746,1104.5598213844,924.89019970537,967.0573036888
0.078622785616018,7.9918686835776e+20,3.1257972676522e+21,7.7866898949135e+21,5.3487700582508e+21,3.3544152880899e+21,8.1086406634278e+20,1972930180.8047,1104.5623211853,924.8904195108,967.06405207517
0.094348342739222,7.9714350372452e+20,3.1178074702456e+21,7.7667931185968e+21,5.3351025592347e+21,3.345843609378e+21,8.0879171765363e+20,1967882374.6274,1104.5658601121,924.89068367295,967.07241378932
0.11321901128707,7.9455849609337e+20,3.1076996891452e+21,7.7416216916887e+21,5.3178117796212e+21,3.334999552012e+21,8.0616998277843e+20,1961496687.4382,1104.5708692664,924.89100061673,967.08266629285
0.13586381354448,7.9133070338112e+20,3.0950783730938e+21,7.7101903621989e+21,5.2962209129138e+21,3.3214586432354e+21,8.0289624337678e+20,1953523304.6771,1104.5779506119,924.8913801465,967.09509269961
0.16303757625338,7.8734678997421e+20,3.0795002565777e+21,7.6713949463937e+21,5.2695714428761e+21,3.3047451546513e+21,7.9885548584561e+20,1943682305.9997,1104.5879363523,924.89183360787,967.10996461773
0.19564609150405,7.8248197862602e+20,3.0604772890315e+21,7.6240195921833e+21,5.2370281348657e+21,3.2843352366719e+21,7.9392106392379e+20,1931665532.6338,1104.601963355,924.89237407042,967.12752248566
0.23477630980486,7.8016035184627e+20,3.0513954785007e+21,7.6013910476631e+21,5.2214779820459e+21,3.274576809186e+21,7.9155903563964e+20,1925909634.1237,1104.6239797637,924.89304854881,967.15609278366
0.28173257176583,7.6922307560495e+20,3.0086291188332e+21,7.4948905568731e+21,5.1483250700537e+21,3.2287031426968e+21,7.8047094332229e+20,1898910665.8383,1104.6522592145,924.89380666482,967.17858540852
0.338080086119,7.6547167234537e+20,2.993953515447e+21,7.4583220664106e+21,5.123196145516e+21,3.2129343371894e+21,7.7665453386122e+20,1889614447.1795,1104.6961404774,924.89476286006,967.21912252776
0.4056971033428,7.5054989081332e+20,2.9356048364073e+21,7.3130101301128e+21,5.0233838935961e+21,3.1503423191439e+21,7.6152534565876e+20,1852781454.3616,1104.7509599441,924.8958134836,967.24552304577
0.48683752401136,7.3906977737732e+20,2.8907081535814e+21,7.2011807091111e+21,4.9465645023038e+21,3.1021635932101e+21,7.4987757118172e+20,1824429337.9719,1104.823220596,924.89705162504,967.27480904705
0.58420602881363,7.2559400354575e+20,2.8380053552565e+21,7.0699034732957e+21,4.8563859357727e+21,3.045606751896e+21,7.3620470194478e+20,1791149972.1849,1104.9173226039,924.89850647062,967.30675676005
0.70104823457636,7.0982175177884e+20,2.776319524099e+21,6.9162454721365e+21,4.7508333482801e+21,2.9794079621478e+21,7.2020101888136e+20,1752201018.9526,1105.0376783889,924.90020987536,967.34083716651
0.84125888149163,6.9144278228275e+20,2.7044370025232e+21,6.737182685085e+21,4.6278297067159e+21,2.9022648151042e+21,7.0155176863814e+20,1706817309.9779,1105.1877225808,924.90219617811,967.37625052287
1.00951165779,6.7011287185369e+20,2.6210113643498e+21,6.5293608335567e+21,4.4850712255958e+21,2.8127327892465e+21,6.7990786866538e+20,1654149995.5552,1105.3681098868,924.90450066835,967.41181275335
1.2114149893479,6.4547035378327e+20,2.5246281355527e+21,6.2892566907088e+21,4.3201381260341e+21,2.7092946714896e+21,6.5490267667888e+20,1593307291.1573,1105.5741009208,924.90715691097,967.4458853116
1.4536989872175,6.1717015562651e+20,2.4139378926981e+21,6.0135095204613e+21,4.1307222173574e+21,2.5905032037958e+21,6.2618645170397e+20,1523438303.2939,1105.7930781766,924.91019306878,967.47652337993
1.744439784661,5.8493255654895e+20,2.2878468758506e+21,5.6993956013387e+21,3.9149527543335e+21,2.455185352675e+21,5.93475705132e+20,1443853120.5431,1106.0047844977,924.91362777155,967.50197446282
2.0933287415933,5.4859769444211e+20,2.1457300778081e+21,5.345358719837e+21,3.6717607850349e+21,2.3026707600982e+21,5.5660840667758e+20,1354157184.396,1106.1869937537,924.91746614461,967.52135008329
2.5119954899119,5.0817904392217e+20,1.9876403538463e+21,4.9515309312565e+21,3.4012368930583e+21,2.1330161231885e+21,5.1559823022476e+20,1254383351.7547,1106.3249321939,924.92169625203,967.53496611674
3.0143955878943,4.6391760233677e+20,1.8145203668774e+21,4.5202606153122e+21,3.1049940063515e+21,1.9472327967285e+21,4.7068959694078e+20,1145125897.4941,1106.4172658309,924.92628591964,967.54401757109
