time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0,0,0,0,0,0,0,0,930,0,0,0
1e-06,8.1446570559077e+20,3.217368010303e+21,8.0267245641368e+21,5.6071233824023e+21,3.6578826864109e+21,1.0198886953443e+21,1978662765.2257,964.85142134644,1156.722284338,974.97166340814,1016.4840419293
2.2e-06,8.1446520372146e+20,3.2173659837872e+21,8.0267189128889e+21,5.6071192653344e+21,3.6578805849678e+21,1.0198884706541e+21,1978661563.756,964.85142134344,1156.7222843374,974.97166342688,1016.4840419274
3.64e-06,8.1446462546162e+20,3.2173636963529e+21,8.0267131008792e+21,5.6071150426133e+21,3.6578779236186e+21,1.0198880241834e+21,1978660163.271,964.85142133985,1156.7222843368,974.97166344938,1016.484041925
5.368e-06,8.1446393225819e+20,3.2173609569531e+21,8.0267062540733e+21,5.6071102171141e+21,3.6578747705366e+21,1.0198873648392e+21,1978658482.8283,964.85142133554,1156.722284336,974.97166347637,1016.484041922
7.4416e-06,8.1446309649063e+20,3.2173576549971e+21,8.0266980178638e+21,5.6071044619373e+21,3.6578710157992e+21,1.0198864887601e+21,1978656455.5522,964.85142133037,1156.7222843351,974.97166350876,1016.4840419184
9.92992e-06,8.1446208895814e+20,3.2173536749758e+21,8.0266880923605e+21,5.6070975347431e+21,3.6578665064421e+21,1.019885373033e+21,1978654010.5052,964.85142132416,1156.7222843339,974.97166354764,1016.4840419139
1.2915904e-05,8.1446087634068e+20,3.2173488852285e+21,8.0266761471147e+21,5.6070891961032e+21,3.6578610777561e+21,1.0198839790282e+21,1978651066.7257,964.85142131671,1156.7222843325,974.97166359428,1016.4840419083
1.64990848e-05,8.1445941952056e+20,3.2173431312213e+21,8.0266617962811e+21,5.6070791748187e+21,3.6578545482766e+21,1.0198822566257e+21,1978647529.1872,964.85142130777,1156.7222843307,974.97166365025,1016.4840419013
2.079890176e-05,8.1445767202302e+20,3.2173362293686e+21,8.0266445819584e+21,5.607067151041e+21,3.6578467084133e+21,1.0198801464005e+21,1978643285.0186,964.85142129705,1156.7222843284,974.97166371741,1016.4840418924
2.5958682112e-05,8.1445557841544e+20,3.2173279607086e+21,8.0266239581157e+21,5.6070527437189e+21,3.6578373101066e+21,1.0198775795305e+21,1978638199.612,964.85142128417,1156.7222843257,974.971663798,1016.4840418811
3.21504185344e-05,8.1445307260647e+20,3.2173180641873e+21,8.0265992737391e+21,5.6070354984645e+21,3.6578260577278e+21,1.0198744759516e+21,1978632112.4812,964.85142126873,1156.7222843222,974.97166389471,1016.4840418666
3.958050224128e-05,8.1445007600461e+20,3.2173062293888e+21,8.0265697546624e+21,5.6070148747522e+21,3.6578125992883e+21,1.0198707413586e+21,1978624832.7761,964.85142125019,1156.7222843179,974.97166401076,1016.484041848
4.8496602689536e-05,8.1444649550027e+20,3.2172920885662e+21,8.0265344836861e+21,5.6069902320073e+21,3.6577965172638e+21,1.0198662636093e+21,1978616134.3679,964.85142122795,1156.7222843124,974.97166415,1016.4840418238
5.9195923227443e-05,8.144422212468e+20,3.2172752078783e+21,8.0264923787248e+21,5.6069608143553e+21,3.6577773186703e+21,1.0198609090066e+21,1978605750.4515,964.85142120126,1156.7222843054,974.97166431709,1016.4840417921
7.2035107872932e-05,8.1443712424455e+20,3.2172550778463e+21,8.0264421690154e+21,5.6069257340267e+21,3.6577544242967e+21,1.01985451876e+21,1978593367.6726,964.85142116923,1156.7222842964,974.97166451757,1016.4840417502
8.7442129447518e-05,8.1443105377766e+20,3.21723110323e+21,8.0263823698718e+21,5.6068839537456e+21,3.657727157269e+21,1.0198469057203e+21,1978578619.9025,964.8514211308,1156.7222842848,974.97166475814,1016.4840416944
0.00010593055533702,8.1442383481511e+20,3.2172025927611e+21,8.0263112570837e+21,5.6068342688615e+21,3.6576947314302e+21,1.0198378513635e+21,1978561081.9286,964.85142108467,1156.7222842697,974.97166504678,1016.4840416198
0.00012811666640443,8.1441526556622e+20,3.2171687494881e+21,8.0262268428359e+21,5.6067752905368e+21,3.6576562403925e+21,1.0198271030481e+21,1978540263.5196,964.85142102933,1156.7222842499,974.97166539311,1016.4840415191
0.00015473999968531,8.1440511548449e+20,3.2171286628918e+21,8.0261268560417e+21,5.6067054320117e+21,3.6576106485864e+21,1.0198143717747e+21,1978515604.5798,964.85142096291,1156.7222842237,974.97166580864,1016.4840413826
0.00018668799962237,8.1439312415115e+20,3.2170813044753e+21,8.0260087313436e+21,5.6066229009216e+21,3.6575567862508e+21,1.0197993309459e+21,1978486472.4387,964.85142088321,1156.7222841888,974.97166630719,1016.4840411965
0.00022502559954685,8.1437900165111e+20,3.2170255292481e+21,8.0258696128138e+21,5.6065257018827e+21,3.6574933511219e+21,1.0197816169139e+21,1978452162.7648,964.85142078757,1156.7222841421,974.97166690532,1016.4840409415
0.00027103071945622,8.1436243128265e+20,3.2169600864275e+21,8.0257063806437e+21,5.6064116551383e+21,3.6574189206012e+21,1.0197608324077e+21,1978411906.1494,964.85142067281,1156.7222840794,974.97166762289,1016.4840405912
0.00032623686334746,8.1434307571465e+20,3.2168836437549e+21,8.0255157117949e+21,5.6062784389321e+21,3.6573319794068e+21,1.0197365542623e+21,1978364883.0646,964.85142053508,1156.7222839945,974.97166848374,1016.4840401085
0.00039248423601695,8.1432058800234e+20,3.2167948310008e+21,8.0252941885071e+21,5.6061236653182e+21,3.6572309690457e+21,1.0197083472324e+21,1978310250.6253,964.85142036982,1156.7222838792,974.9716695164,1016.4840394425
