time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0,0,0,0,0,0,0,0,930,0,0,0
1e-06,2.6860045461088e+20,1.0408315668028e+21,2.4065768431087e+21,1.6156733298045e+21,1.2568020853966e+21,1.2438821000735e+21,658081497.57447,923,923.00001934874,923.00000014799,923.00001532955
2.2e-06,2.6195421827479e+20,1.028894733188e+21,2.5269237311775e+21,1.7248056976756e+21,1.1796633232455e+21,1.0182749278825e+21,654688028.64956,923,923.00004690076,923.00000030009,923.00003366883
3.64e-06,2.5871231457079e+20,1.0182128663789e+21,2.5257484274908e+21,1.7550352023326e+21,1.1627684870706e+21,8.5361702210636e+20,644872908.66698,923,923.0000850296,923.00000046075,923.00005537171
5.368e-06,2.5588509863363e+20,1.0083811636459e+21,2.5084200338661e+21,1.7530491333233e+21,1.155334860452e+21,7.2755882621663e+20,636811628.01085,923,923.00013681982,923.00000063141,923.0000811139
7.4416e-06,2.5475731739574e+20,1.0047751831447e+21,2.5020490135347e+21,1.7499779750735e+21,1.1506845131167e+21,6.2702014853076e+20,633387552.7398,923,923.00020594394,923.00000081455,923.00011186266
9.92992e-06,2.557713091289e+20,1.0093373525478e+21,2.5145040684263e+21,1.7577103390797e+21,1.152381824009e+21,5.45964607587e+20,635523210.1984,923,923.00029667703,923.00000101399,923.00014890975
1.2915904e-05,2.5904875002022e+20,1.0226529355564e+21,2.5481602150866e+21,1.7799380743496e+21,1.1635415125248e+21,4.8231874238408e+20,643426439.3877,923,923.00041406981,923.00000123541,923.0001939427
1.64990848e-05,2.6464355654196e+20,1.044996566928e+21,2.6040475835011e+21,1.8178897722677e+21,1.1856145670984e+21,4.3548908119267e+20,657175646.88407,923,923.00056431933,923.00000148692,923.00024915919
2.079890176e-05,2.7268194595875e+20,1.0769064478906e+21,2.6836535539224e+21,1.8726732717111e+21,1.2194248374396e+21,4.0493627859533e+20,677049429.72188,923,923.00075537266,923.0000017799,923.00031744263
2.5958682112e-05,2.8345255897341e+20,1.1195499464783e+21,2.7899538023071e+21,1.9463211636131e+21,1.2661454526768e+21,3.8964790462014e+20,703741916.64742,923,923.00099781747,923.00000213008,923.00040263003
3.21504185344e-05,2.9748075749834e+20,1.1750216911636e+21,2.9281996898968e+21,2.0424324441417e+21,1.3279232471541e+21,3.8821591668142e+20,738542898.41982,923,923.00130617622,923.00000255898,923.00050992334
3.958050224128e-05,3.1561393535445e+20,1.2466829576009e+21,3.1067822193943e+21,2.166800823906e+21,1.4083615811338e+21,3.9926357084937e+20,783547003.08089,923,923.00170083938,923.00000309618,923.00064653065
4.8496602689536e-05,3.3914845368414e+20,1.3396644555031e+21,3.3384934992415e+21,2.3283011862987e+21,1.5131098515597e+21,4.220229490907e+20,841967022.59547,923,923.0022110743,923.00000378297,923.00082268816
5.9195923227443e-05,3.700421214082e+20,1.4617065383391e+21,3.6426249606067e+21,2.540353718915e+21,1.650809663474e+21,4.5693506971611e+20,918660144.41779,923,923.0028799069,923.00000467861,923.0010533361
7.2035107872932e-05,4.1128514449267e+20,1.6246251929235e+21,4.0486229406549e+21,2.8234718987369e+21,1.8347416514998e+21,5.0626434811398e+20,1021047998.1832,923,923.00377237437,923.00000587119,923.0013609636
8.7442129447518e-05,4.6756613998994e+20,1.846943528336e+21,4.6026475783176e+21,3.2098341652041e+21,2.0857875770832e+21,5.7489642972478e+20,1160769514.8448,923,923.00499008683,923.00000749718,923.00178063305
0.00010593055533702,5.465122080645e+20,2.1587908290368e+21,5.3797819368521e+21,3.7517956714266e+21,2.4379539274142e+21,6.717332373206e+20,1356759129.2896,923,923.00669815212,923.00000977741,923.00236926761
0.00012811666640443,6.6111183599403e+20,2.6114738418766e+21,6.5078841954133e+21,4.5385200851264e+21,2.9491736884323e+21,8.125182658986e+20,1641261597.6609,923,923.00917766447,923.0000130873,923.00322374827
0.00015473999968531,8.3474073947003e+20,3.2973298518789e+21,8.2170623524747e+21,5.7304809689974e+21,3.7237219132957e+21,1.0258926456449e+21,2072308918.8385,923,923.01293452529,923.00001810226,923.00451842196
0.00018668799962237,1.1123712139475e+21,4.394005301801e+21,1.0950018461609e+22,7.6364138102733e+21,4.9622181298753e+21,1.3670981996084e+21,2761548402.8778,923,923.01894216802,923.00002612177,923.00658875372
0.00022502559954685,1.5880218388569e+21,6.2728827418212e+21,1.5632239571628e+22,1.0901733557686e+22,7.0840484989591e+21,1.9516602044718e+21,3942375951.047,923,923.02923397861,923.00003986011,923.01013547658
0.00027103071945622,2.4788990967215e+21,9.7919582099832e+21,2.4401897259201e+22,1.7017588970476e+22,1.1058193654739e+22,3.0465445778781e+21,6154029163.5099,923,923.04851250506,923.00006559485,923.01677919013
0.00032623686334746,4.3577567747784e+21,1.7213678741794e+22,4.2897082181319e+22,2.99159186603e+22,1.9439672278967e+22,5.3556724510582e+21,10818370836.287,923,923.08918077195,923.0001198835,923.03079429409
0.00039248423601695,9.0233404481014e+21,3.5643312819489e+22,8.882437593504e+22,6.1945127022301e+22,4.0252683270131e+22,1.108981444845e+22,22400705952.563,923,923.19022983707,923.00025478111,923.06561856511
0.00047198108322034,2.3697002766028e+22,9.360611018427e+22,2.3326978099613e+23,1.6268022128638e+23,1.0571241532781e+23,2.9125247414253e+22,58826595261.189,923,923.50865770703,923.00067993146,923.17536484718
0.00056737729986441,8.9884035983935e+22,3.5505323223404e+23,8.8480657198815e+23,6.170639923402e+23,4.0099322893778e+23,1.1049535390777e+23,223099153673.13,923,924.95760335023,923.00261569299,923.67489488687
0.0006818527598373,5.2358972862708e+23,2.0682469112396e+24,5.1542055965311e+24,3.5948623248405e+24,2.336657732816e+24,6.4452327684333e+23,1298228743612.7,923,935.06534973265,923.01617693279,927.16678077505
0.00081922331180476,1.9216099667384e+24,7.5904818353967e+24,1.8917782288922e+25,1.3199558688517e+25,8.5876184681708e+24,2.3780625052967e+24,4742607036577,923,979.23020877784,923.0764317904,942.54653059269
0.00095659386377221,2.9456423938033e+24,1.1634868429463e+25,2.9005197746238e+25,2.0249989218041e+25,1.3193078504492e+25,3.6734250275494e+24,7219036325545.9,923,1046.1088300912,923.17000788837,966.12625481014
0.0010939644157397,2.8882271086029e+24,1.1405865720973e+25,2.8442346798944e+25,1.9867323314212e+25,1.2963395123686e+25,3.6297416714127e+24,7029110199926.9,923,1110.9499172799,923.26292471278,989.24819820242
0.0012588090781006,2.0619425798275e+24,8.1417971136427e+24,2.0307245892522e+25,1.4191237956561e+25,9.2716764933298e+24,2.6097501044878e+24,4988490785043,923,1165.9394638192,923.34341069159,1009.058788264
0.0014566226729338,1.156390777565e+24,4.5659592197396e+24,1.1389902384553e+25,7.9619822175696e+24,5.20631101874e+24,1.4710165668163e+24,2786630365790.4,923,1202.709778869,923.39798806805,1022.3925802036
0.0016939989867335,5.4040527473772e+23,2.1337381304553e+24,5.3230260873356e+24,3.7216348842934e+24,2.4346953077771e+24,6.8944637758355e+23,1299366196158,923,1223.2583802329,923.42872456054,1029.8704257016
0.0019788505632933,2.1774106263455e+23,8.5972653930673e+23,2.1448264818583e+24,1.4996936397516e+24,9.8131469790456e+23,2.781918589921e+23,522981801774.04,923,1233.1777320479,923.4436165831,1033.4861005727
0.0023206724551649,7.6928862745678e+22,3.0374632913705e+23,7.5779354353452e+23,5.2987527572112e+23,3.467474545694e+23,9.8341279518644e+22,184686839762.87,923,1237.3813142009,923.4499356995,1035.0189982446
0.0027308587254109,2.4042002051417e+22,9.4929767200497e+22,2.3683974991342e+23,1.6560572346271e+23,1.0837037169664e+23,3.0735262905625e+22,57708919646.07,923,1238.9587960937,923.45230616058,1035.5938079954
0.0032230822497061,6.778723593245e+21,2.6768123208906e+22,6.6789526052216e+22,4.6698385946458e+22,3.0553996759131e+22,8.6602547085676e+21,16270189250.172,923,1239.4942222744,923.45310802258,1035.7881644945
0.0038137504788604,1.8763978172807e+21,7.4119999259558e+21,1.8499688753669e+22,1.293167410643e+22,8.4558458308867e+21,2.390994802672e+21,4503591700.7031,923,1239.6740377091,923.45337402933,1035.8525136393
0.0045225523538455,6.7022074173515e+20,2.6495801412425e+21,6.6183365778526e+21,4.6236079820366e+21,3.0187170211403e+21,8.4843547070718e+20,1608570400.9354,923,1239.75300308,923.45348758908,1035.8797858988
0.0053731146038276,4.1391657723935e+20,1.6375970457872e+21,4.0936214720746e+21,2.8581987931424e+21,1.8633698238152e+21,5.2066022920622e+20,993402061.56414,923,1239.812566046,923.45357130848,1035.8996503308
0.0063937893038061,3.6675026433017e+20,1.4513637272211e+21,3.6289951622967e+21,2.5333136057318e+21,1.6507619495701e+21,4.6035269538537e+20,880192311.95583,923,1239.8758104697,923.4536599994,1035.9204611595
0.0076185989437803,3.5880781395142e+20,1.4199993261174e+21,3.5507358457609e+21,2.4785979656297e+21,1.6149662815871e+21,4.5021141135064e+20,861123692.86262,923,1239.9493692964,923.45376380597,1035.9445522633
0.0090883705117494,3.5702143942911e+20,1.4129403407584e+21,3.533111755661e+21,2.4662831738131e+21,1.6069219803674e+21,4.4794642002656e+20,856829313.82717,923,1240.0360960891,923.45388733568,1035.9728588499
0.010852096393312,3.5592899727031e+20,1.4086201040294e+21,3.5223176448725e+21,2.4587460030399e+21,1.6020072892589e+21,4.4657271766255e+20,854199316.52138,923,1240.1382410417,923.45403452464,1036.0060732129
0.012968567451188,3.5474647005945e+20,1.4039428116583e+21,3.5106295060556e+21,2.4505857336718e+21,1.5966882946861e+21,4.450883073112e+20,851351875.02383,923,1240.2580827927,923.45420971386,1036.0448722332
