time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
0.00027103071945622,8.1239884223392e+20,3.2101862699494e+21,8.01200760513e+21,5.5963340966668e+21,3.6503486887939e+21,1.0173755451586e+21,1970371417.8112,1164.4148180849,974.92818741237,1024.2881831695
0.00032623686334746,8.1245916091124e+20,3.2104244835808e+21,8.0126018105371e+21,5.5967493029889e+21,3.6506197552458e+21,1.0174513304692e+21,1970517712.5764,1164.4148223638,974.92818828901,1024.2881858688
0.00039248423601695,8.1252662477925e+20,3.2106909154663e+21,8.0132664046185e+21,5.5972136943914e+21,3.6509229325358e+21,1.0175360937952e+21,1970681337.0618,1164.4148275446,974.92818934217,1024.2881894075
0.00047198108322034,8.1260105746302e+20,3.2109848691068e+21,8.013999650232e+21,5.5977260572191e+21,3.6512574285769e+21,1.0176296138895e+21,1970861863.5014,1164.4148338237,974.92819060756,1024.288194055
0.00056737729986441,8.12681857826e+20,3.2113039705287e+21,8.0147956259796e+21,5.5982822540939e+21,3.6516205426185e+21,1.0177311359469e+21,1971057833.924,1164.4148414407,974.92819212813,1024.2882001624
0.0006818527598373,8.127678982434e+20,3.2116437665427e+21,8.0156432241093e+21,5.5988745237018e+21,3.652007208131e+21,1.017839243816e+21,1971266513.4247,1164.4148506888,974.92819395554,1024.288208182
0.00081922331180476,8.1285744983528e+20,3.2119974294731e+21,8.0165254139978e+21,5.5994909661567e+21,3.6524096568415e+21,1.0179517660834e+21,1971483708.8219,1164.4148619253,974.92819615192,1024.2882186906
0.00098406797416571,8.1294816402588e+20,3.2123556843317e+21,8.0174190605037e+21,5.6001154160828e+21,3.6528173358901e+21,1.0180657529233e+21,1971703723.9225,1164.4148755852,974.92819879198,1024.2882324146
0.0011818815689988,8.1303714289849e+20,3.2127070866687e+21,8.0182956170504e+21,5.6007279269205e+21,3.6532172240191e+21,1.0181775645094e+21,1971919530.1492,1164.4148921965,974.92820196544,1024.2882502579
0.0014192578827986,8.1312112431252e+20,3.2130387536462e+21,8.0191229492405e+21,5.6013060452014e+21,3.6535946634922e+21,1.0182831036153e+21,1972123215.5067,1164.4149123999,974.9282057801,1024.2882733339
0.0017041094593583,8.1319678661472e+20,3.2133375674216e+21,8.0198683366116e+21,5.6018269080658e+21,3.6539347294738e+21,1.0183781984865e+21,1972306723.6132,1164.4149369709,974.9282103654,1024.2883030043
0.00204593135123,8.13261140768e+20,3.2135917237691e+21,8.020502335577e+21,5.6022699425552e+21,3.6542239922961e+21,1.0184590955751e+21,1972462804.7597,1164.4149668499,974.92821587674,1024.2883409323
0.002456117621476,8.1331193202255e+20,3.2137923183929e+21,8.0210027364152e+21,5.6026196306532e+21,3.6544523226876e+21,1.0185229643189e+21,1972585990.1267,1164.4150031795,974.92822250075,1024.2883891596
