time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
0.0029483411457712,7.9752628209642e+20,3.1514639373487e+21,7.8655948454032e+21,5.4940954426738e+21,3.5836997985437e+21,9.9882999839221e+20,1934278871.2738,1164.4348628289,974.92871016197,1024.4188532737
0.0035390093749255,7.9338650099077e+20,3.1351173471691e+21,7.824831918757e+21,5.4656250262353e+21,3.5651314816227e+21,9.9365547109781e+20,1924234209.7738,1164.4388287793,974.92881406065,1024.444610579
0.0042478112499105,7.8841397522651e+20,3.1154824442485e+21,7.7758686776548e+21,5.4314268578118e+21,3.5428270715625e+21,9.8743936222091e+20,1912169041.655,1164.4435612351,974.9289379196,1024.4753141389
0.0050983734998927,7.8250991494106e+20,3.0921691311401e+21,7.7177323432643e+21,5.3908215347037e+21,3.5163434992227e+21,9.8005823344331e+20,1897843624.6683,1164.4492021779,974.92908538269,1024.5118660277
0.0061190481998712,7.7556782408755e+20,3.0647568755664e+21,7.6493742313243e+21,5.3430766407607e+21,3.485203123137e+21,9.7137901535262e+20,1880999505.9284,1164.4559177858,974.92926069078,1024.5553157441
0.0073438578398454,7.6747279681246e+20,3.0327919280618e+21,7.5696628000106e+21,5.2874018813956e+21,3.448890543294e+21,9.6125810764088e+20,1861357814.0327,1164.4639018489,974.92946875496,1024.6068781203
0.0088136294078145,7.5810325411031e+20,2.9957941754503e+21,7.4774007281597e+21,5.2229610060734e+21,3.4068603689453e+21,9.4954353678218e+20,1838623470.2677,1164.4733794443,974.92971522967,1024.6679511586
0.010577355289377,7.4733546166987e+20,2.9532749763637e+21,7.3713693812686e+21,5.1489028641411e+21,3.3585574716603e+21,9.3608059903172e+20,1812496146.1222,1164.4846108603,974.93000658305,1024.7401330334
0.012693826347253,7.3505038509584e+20,2.9047642260224e+21,7.2503962929005e+21,5.0644085390677e+21,3.303447729619e+21,9.2072043159132e+20,1782686891.1904,1164.4978957756,974.93035016078,1024.8252373704
0.015233591616703,7.2114198239791e+20,2.849843095553e+21,7.1134367947626e+21,4.9687483662604e+21,3.2410552199964e+21,9.0333038254487e+20,1748938248.9191,1164.5135777342,974.9307542396,1024.9253058079
0.018281309940044,7.0552595663961e+20,2.7881785872191e+21,6.9596601711317e+21,4.861342110746e+21,3.1710014718831e+21,8.8380495468267e+20,1711045490.8901,1164.5320490113,974.93122806641,1025.0426167571
0.021938571928053,6.8814808079899e+20,2.7195563991388e+21,6.7885315924268e+21,4.7418161960222e+21,3.093042794682e+21,8.6207621175524e+20,1668876816.4616,1164.5537560472,974.9317818785,1025.1796892546
0.026327286313664,6.6899125110199e+20,2.6439087678652e+21,6.5998815192085e+21,4.6100521808008e+21,3.0071018971803e+21,8.3812259252959e+20,1622390471.6797,1164.5792057476,974.93242690071,1025.3392808081
0.031593743576396,6.4808041357769e+20,2.5613339116274e+21,6.3939541545671e+21,4.4662206015405e+21,2.9132899614039e+21,8.1197506411144e+20,1571646713.215,1164.6089730934,974.93317531535,1025.5243781387
0.037913492291676,6.2548457124335e+20,2.4721039443144e+21,6.171427139359e+21,4.3107947290338e+21,2.8119156158741e+21,7.8371962406458e+20,1516812694.7298,1164.6437106854,974.93404020019,1025.7381796197
0.045497190750011,6.0131529963705e+20,2.3766590008663e+21,5.9333968549822e+21,4.1445403015865e+21,2.7034782399012e+21,7.534954357688e+20,1458158887.221,1164.6841610409,974.9350354285,1025.9840678544
0.054597628900013,5.7572162741274e+20,2.2755870078756e+21,5.6813279211073e+21,3.9684802471071e+21,2.5886449539951e+21,7.2148841714321e+20,1396046685.0282,1164.7311726575,974.93617552216,1026.2655701008
0.065518154680015,5.4888164801306e+20,2.169590544748e+21,5.4169704916922e+21,3.7838369086263e+21,2.4682129350636e+21,6.8792073912971e+20,1330908084.4473,1164.7940076311,974.93747544372,1026.586302977
0.078622785616018,5.2099170516971e+20,2.0594441221962e+21,5.1422536461606e+21,3.5919575670457e+21,2.3430608333471e+21,6.5303728590916e+20,1263219478.2871,1164.8993936707,974.9389503055,1026.9498959478
0.094348342739222,5.7179455763625e+20,2.2598890601546e+21,5.6417497462357e+21,3.9405895795433e+21,2.5701981685327e+21,7.1617479492918e+20,1385598673.1344,1165.0398475151,974.94090569913,1027.4326038063
0.11321901128707,5.4197340183409e+20,2.1421035097617e+21,5.3479575799837e+21,3.7353853452754e+21,2.4363596147503e+21,6.7887850620803e+20,1313152752.0591,1165.2017888348,974.94312129487,1027.9790690043
0.13586381354448,5.251180102173e+20,2.0754713216001e+21,5.1816186534651e+21,3.6191257452459e+21,2.3604511595954e+21,6.5766939274199e+20,1271956161.0251,1165.4261643052,974.9456910215,1028.6125296354
0.16303757625338,4.9159687830433e+20,1.9430547561052e+21,4.8512779092522e+21,3.3883719556687e+21,2.209921693558e+21,6.1570047466652e+20,1190508677.4618,1165.7052813446,974.9485625667,1029.3195916296
0.19564609150405,4.5654455442062e+20,1.8045838703282e+21,4.5058118399913e+21,3.147053308834e+21,2.0525007466091e+21,5.7181070657508e+20,1105362134.0828,1166.0394085805,974.95174209079,1030.10143812
0.23477630980486,4.2044913312767e+20,1.6619850096359e+21,4.1500204450179e+21,2.8985242689862e+21,1.8903791998297e+21,5.2661379068257e+20,1017706951.1279,1166.5062728065,974.9552282085,1030.9573071355
0.28173257176583,3.8345004738946e+20,1.5158072454246e+21,3.7852667570106e+21,2.6437368268775e+21,1.7241783775963e+21,4.8028376183863e+20,927889351.93247,1167.1104290402,974.95900616839,1031.8830375159
0.338080086119,3.4565381771732e+20,1.3664695301202e+21,3.412588671779e+21,2.3834156874121e+21,1.5543712034754e+21,4.3295327560653e+20,836176740.90096,1167.8685107988,974.96304230741,1032.8696845615
0.4056971033428,3.0715755086095e+20,1.2143535861307e+21,3.0329310281935e+21,2.1182205069932e+21,1.3813881235342e+21,3.8474313889658e+20,742814372.38959,1168.7238447578,974.96727702558,1033.9017705734
0.48683752401136,2.6808972913269e+20,1.0599651536703e+21,2.6475485538281e+21,1.8490275855173e+21,1.2058009864343e+21,3.3581349756272e+20,648123453.95434,1169.693536807,974.97161646883,1034.9552175908
0.58420602881363,2.2868329709767e+20,9.042229139347e+20,2.2587279147969e+21,1.5774346768515e+21,1.0286525726769e+21,2.8645556659845e+20,552676705.46767,1170.7812375869,974.97592404694,1035.9952412035
0.70104823457636,1.8939195709852e+20,7.4891827882805e+20,1.8709370152401e+21,1.3065644857943e+21,8.519810373134e+20,2.3723760942124e+20,457577416.14559,1171.9827623242,974.98001478465,1036.9749433418
0.84125888149163,1.4633392733876e+20,5.7874236801976e+20,1.4460477544617e+21,1.0098225337107e+21,6.5847537532763e+20,1.8335482189627e+20,353518224.20754,1173.1939062737,974.98350488902,1037.7977656661
1.00951165779,1.1218274369298e+20,4.4370275957133e+20,1.1086954590273e+21,7.7419008778655e+20,5.0479289391533e+20,1.4054812471929e+20,270948289.00989,1174.3616043347,974.98633742647,1038.4485093969
1.2114149893479,8.1547796185458e+19,3.2255089492033e+20,8.0599378907976e+20,5.6277954794188e+20,3.6692253424804e+20,1.0215226503427e+20,196922271.47785,1175.3937741937,974.98827483561,1038.8664824073
1.4536989872175,5.4207114845011e+19,2.1443032570287e+20,5.358724472612e+20,3.7415516775557e+20,2.4393776335327e+20,6.7912780605139e+19,130913054.13837,1176.2186875337,974.98903368163,1038.9788318993
1.744439784661,3.6670648613075e+19,1.4504417090119e+20,3.6241997834647e+20,2.5303540765366e+20,1.6496023850619e+20,4.5920548125337e+19,88543553.442329,1176.8736808277,974.98873308137,1038.8121682016
2.0933287415933,2.3059888705486e+19,9.1202489026233e+19,2.2786663246466e+20,1.5909376315427e+20,1.0371782339888e+20,2.8872583496052e+19,55684292.944813,1177.3186438657,974.98724408186,1038.3300883605
2.5119954899119,1.4024208595318e+19,5.5460077121072e+19,1.385489924484e+20,9.6736777058404e+19,6.3067654755072e+19,1.7557516266395e+19,33871612.692855,1177.5869255643,974.9845555374,1037.5244874384
3.0143955878943,8.2303628177773e+18,3.2543627987822e+19,8.1288360651702e+19,5.6759185720525e+19,3.7005890632827e+19,1.0303015786797e+19,19884102.416423,1177.7404861854,974.98063191093,1036.3799576023
3.6172757054731,4.6365775823835e+18,1.8330930282615e+19,4.5780141455178e+19,3.1967075707822e+19,2.0842867348969e+19,5.8035779659066e+18,11206396.26317,1177.825462041,974.97540049332,1034.8704615959
4.3407318465678,2.2543055466672e+18,8.9126442608881e+18,2.2258640213278e+19,1.5543826613643e+19,1.0135871015272e+19,2.8229878224794e+18,5453427.2816395,1177.7105828628,974.96870420699,1032.94782159
5.2088792158813,1.1505231643137e+18,4.5480218009191e+18,1.1356148745199e+19,7.9307687720523e+18,5.1719037731536e+18,1.4407125756961e+18,2785368.0271477,1177.5024666094,974.96043036387,1030.5746472943
