time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0.0011818815689988,8.2972553423864e+20,3.2774133914209e+21,8.1746919379806e+21,5.7095449850272e+21,3.7244146895168e+21,1.0417469341698e+21,2015950447.5016,964.73280683887,1160.1290983547,925.02261792775,1015.3839127641
0.0014192578827986,8.2971065613801e+20,3.2773546359574e+21,8.1745454177111e+21,5.7094426304466e+21,3.7243478933404e+21,1.0417282199447e+21,2015914298.1558,964.73280627143,1160.1290978374,925.02262166559,1015.3839107101
0.0017041094593583,8.2969512316041e+20,3.2772932942039e+21,8.1743924475625e+21,5.7093357698476e+21,3.7242781560744e+21,1.0417086812016e+21,2015876557.6497,964.73280559038,1160.1290971751,925.02262614997,1015.3839079874
0.00204593135123,8.2967936356868e+20,3.2772310573864e+21,8.1742372448556e+21,5.7092273491969e+21,3.7242074000599e+21,1.0416888563171e+21,2015838266.5514,964.73280477294,1160.1290963287,925.02263152997,1015.3839044062
0.002456117621476,8.2966392716428e+20,3.2771700966981e+21,8.1740852238016e+21,5.7091211505571e+21,3.7241380932453e+21,1.0416694364984e+21,2015800760.7475,964.73280379177,1160.1290952507,925.02263798448,1015.3838997396
0.0029483411457712,8.2964946038481e+20,3.277112964959e+21,8.1739427502779e+21,5.7090216207889e+21,3.7240731374092e+21,1.0416512344761e+21,2015765610.9444,964.73280261401,1160.1290938842,925.02264572824,1015.3838937245
0.0035390093749255,8.2963665588228e+20,3.2770623974987e+21,8.1738166452956e+21,5.7089335247015e+21,3.7240156418253e+21,1.0416351211079e+21,2015734500.1654,964.7328012002,1160.1290921623,925.02265501897,1015.3838860652
0.0042478112499105,8.2962617796209e+20,3.2770210177097e+21,8.1737134507478e+21,5.708861432141e+21,3.7239685885582e+21,1.0416219316245e+21,2015709042.5942,964.73279950289,1160.1290900075,925.02266616611,1015.3838764409
0.0050983734998927,8.29618574128e+20,3.2769909877323e+21,8.1736385583251e+21,5.708809109492e+21,3.7239344353788e+21,1.0416123543978e+21,2015690568.6569,964.7327974651,1160.1290873303,925.02267954116,1015.3838645143
0.0061190481998712,8.2961419253625e+20,3.2769736824726e+21,8.1735953966158e+21,5.7087789518177e+21,3.723914745194e+21,1.0416068271307e+21,2015679924.4545,964.73279501827,1160.1290840279,925.02269559017,1015.3838499409
0.0073438578398454,8.29613130534e+20,3.2769694863742e+21,8.17358492431e+21,5.7087716288284e+21,3.7239099550074e+21,1.0416054721279e+21,2015677346.7174,964.73279207996,1160.1290799809,925.02271484867,1015.3838323759
0.0088136294078145,8.2961523511196e+20,3.2769777952029e+21,8.1736056346416e+21,5.7087860879758e+21,3.7239193779277e+21,1.0416080968469e+21,2015682463.8915,964.73278855096,1160.1290750482,925.02273795959,1015.3838114766
0.010577355289377,8.2962015986799e+20,3.276997240999e+21,8.1736541163479e+21,5.7088199463111e+21,3.7239414588769e+21,1.0416142655196e+21,2015694434.5333,964.73278431182,1160.12906906,925.02276569471,1015.3837869016
0.012693826347253,8.296274602039e+20,3.2770260680193e+21,8.1737259911615e+21,5.7088701453813e+21,3.7239742019617e+21,1.0416234188723e+21,2015712178.6087,964.73277921862,1160.129061808,925.02279898045,1015.3837583094
0.015233591616703,8.2963669122808e+20,3.2770625193697e+21,8.1738168779741e+21,5.7089336247709e+21,3.7240156100295e+21,1.0416349972717e+21,2015734615.3759,964.7327730978,1160.1290530339,925.02283892879,1015.3837253616
0.018281309940044,8.2964747306061e+20,3.2771050949089e+21,8.1739230360032e+21,5.7090077714182e+21,3.724063977913e+21,1.0416485228964e+21,2015760822.0724,964.73276573988,1160.1290424158,925.02288687446,1015.3836877348
0.021938571928053,8.2965950713008e+20,3.277152615616e+21,8.1740415253384e+21,5.7090905317951e+21,3.724117965673e+21,1.0416636202802e+21,2015790073.5238,964.73275689171,1160.1290295513,925.0229444195,1015.3836451422
0.026327286313664,8.2967255228828e+20,3.2772041292721e+21,8.1741699717667e+21,5.7091802476461e+21,3.7241764914331e+21,1.0416799863102e+21,2015821784.1093,964.73274624695,1160.1290139378,925.02301348689,1015.383597361
0.031593743576396,8.2968638485798e+20,3.2772587526875e+21,8.1743061733487e+21,5.7092753811674e+21,3.7242385520504e+21,1.0416973399931e+21,2015855410.6748,964.73273343428,1160.1289949473,925.02309638471,1015.3835442619
0.037913492291676,8.2970076537579e+20,3.2773155403642e+21,8.1744477729023e+21,5.7093742862135e+21,3.7243030738037e+21,1.0417153806131e+21,2015890371.7,964.73271800268,1160.1289717941,925.02319588326,1015.3834858318
