time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,max_temp_fuel,temp_blanket,temp_fuel
0.0006818527598373,4.7388021671793e+19,1.8719530191845e+20,4.6668371785548e+20,3.2576783725761e+20,2.1207833332064e+20,5.8698902541632e+19,116413860.57285,973.00198130945,973.00000269021,973.00068503752
0.00081922331180476,1.0013738274723e+20,3.9556932236362e+20,9.8616665381099e+20,6.8839210003276e+20,4.4815060998009e+20,1.2403885352411e+20,245998379.24569,973.00430125264,973.00000583067,973.00148646488
0.00098406797416571,2.7216633064274e+20,1.0751294676059e+21,2.6803313899528e+21,1.8710013090212e+21,1.2180420253192e+21,3.3712914448739e+20,668605703.94343,973.01186777286,973.00001607332,973.00410033251
0.0011818815689988,1.1255657914204e+21,4.4462843859033e+21,1.108472781282e+22,7.7376803049524e+21,5.0373167505705e+21,1.3942304149395e+21,2765061899.5111,973.04941786812,973.00006690488,973.01707216571
0.0014192578827986,1.1901011802174e+22,4.7012139192095e+22,1.1720298343847e+23,8.1813747414765e+22,5.3262123534199e+22,1.4742452842167e+22,29234529012.362,973.52581427135,973.00071191542,973.18165932566
0.0017041094593583,-8.8740618423323e+22,-3.5055045909736e+23,-8.7391972459795e+23,-6.1001749401461e+23,-3.9710106139047e+23,-1.098770797084e+23,-218086675704.79,972.98855269598,972.99494513866,971.70896541013
0.0018180500899822,-1.6683297519639e+23,-6.5903926503292e+23,-1.6429581920463e+24,-1.1467913063647e+24,-7.464796556347e+23,-2.0649981899003e+23,-410141872236.34,972.97873846728,972.99061110849,970.60150313538
0.0019319907206061,-3.3151402720446e+23,-1.3095870820848e+24,-3.2646679919492e+24,-2.278620718861e+24,-1.4830522947437e+24,-4.100576146673e+23,-815541540469.46,972.95926196344,972.98200935606,968.40088244477
0.0019866822233056,-4.4047286846503e+23,-1.7400164331512e+24,-4.3376187735454e+24,-3.027389599685e+24,-1.9702475783944e+24,-5.445979259149e+23,-1084048529886,972.94685107816,972.97652769087,966.99742039033
0.0020413737260051,-5.949313339508e+23,-2.3501918839245e+24,-5.8585879901005e+24,-4.0887270137364e+24,-2.6607020550904e+24,-7.3512569320613e+23,-1465032269577.9,972.9301077723,972.96913169876,965.10182942837
0.0021070035292444,-9.0032002388267e+23,-3.5566169946762e+24,-8.8657010584048e+24,-6.1868336849382e+24,-4.0252368645209e+24,-1.1111997073629e+24,-2219384914476.8,972.89976917523,972.95572773865,961.65952657026
0.0021726333324838,-1.4678387252597e+24,-5.7985938747902e+24,-1.4453758706847e+25,-1.0084886092757e+25,-6.5590726711749e+24,-1.808053659987e+24,-3624563893962.9,972.85049383743,972.93394961143,956.04751603129
0.0021988852537795,-1.7561980597984e+24,-6.9377610791572e+24,-1.7293027212178e+25,-1.2065081416405e+25,-7.8455773103482e+24,-2.1612088878637e+24,-4340160868551.6,972.8269554545,972.92354426304,953.36175332902
0.0022251371750753,-2.1304447035648e+24,-8.4162036682357e+24,-2.0977801498433e+25,-1.4634612739535e+25,-9.5143721901937e+24,-2.6186589651265e+24,-5270247125998.6,972.79846684684,972.91094726548,950.10372016399
0.002251389096371,-2.6309837105649e+24,-1.0393560011487e+25,-2.5906023871009e+25,-1.8070751337324e+25,-1.1745013253098e+25,-3.2290674979283e+24,-6516439176121.3,972.76338727562,972.89543054425,946.0803131732
