time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0,0,0,0,0,0,0,0,930,0,0,0
1e-06,2.6719171144712e+20,1.0352176317449e+21,2.3923856478848e+21,1.6068563131778e+21,1.2530829495044e+21,1.2415772638441e+21,647650794.67414,973,973.00001924747,973.00000014764,973.00001524724
2.2e-06,2.593478233013e+20,1.0186536091082e+21,2.5020561068645e+21,1.7083400729316e+21,1.1707588111086e+21,1.0132575305077e+21,641469271.83333,973,973.00004652996,973.0000002989,973.0000334075
3.64e-06,2.5480214040948e+20,1.0028306217375e+21,2.4882900126753e+21,1.7300271369477e+21,1.148025424396e+21,8.4581455602463e+20,628534462.34362,973,973.00008406923,973.00000045809,973.00005478551
5.368e-06,2.5039866504871e+20,9.8677637908205e+20,2.4555133869096e+21,1.7174377976611e+21,1.1336833976827e+21,7.1709271033836e+20,616674230.76647,973,973.00013469549,973.00000062639,973.00007997866
7.4416e-06,2.4732465325925e+20,9.754814038898e+20,2.4299956892871e+21,1.7010911703345e+21,1.1204873774488e+21,6.1397975245022e+20,608499792.60399,973,973.00020168384,973.00000080586,973.00010983305
9.92992e-06,2.4590795520976e+20,9.7043801999784e+20,2.4185178082179e+21,1.6921789902804e+21,1.1114581478099e+21,5.3025460174535e+20,604640303.17591,973,973.00028871079,973.00000099974,973.00014545421
1.2915904e-05,2.4612681975902e+20,9.7166662634587e+20,2.4220577273249e+21,1.693448350473e+21,1.1090853606237e+21,4.6356014429254e+20,604947398.16221,973,973.000399937,973.00000121273,973.00018824367
1.64990848e-05,2.4785113827446e+20,9.7871613718681e+20,2.4398408449792e+21,1.7048759976375e+21,1.1140110564766e+21,4.1293712550199e+20,609045491.99998,973,973.00054023169,973.00000145141,973.00023995967
2.079890176e-05,2.5096524908599e+20,9.9117004360979e+20,2.4709763466683e+21,1.7259103726101e+21,1.1259807438417e+21,3.773968966574e+20,616615445.58409,973,973.00071553755,973.00000172474,973.00030280865
2.5958682112e-05,2.5156028439941e+20,9.9340635087923e+20,2.4760393831348e+21,1.729638469729e+21,1.1289246434093e+21,3.5312185632198e+20,618176997.70186,973,973.00092637368,973.00000204333,973.00037842969
3.21504185344e-05,2.5227118821295e+20,9.9622179247739e+20,2.4827846862143e+21,1.7341401171458e+21,1.1318223572635e+21,3.3750607147118e+20,619912629.0507,973,973.0011801622,973.0000024182,973.00046943905
3.958050224128e-05,2.531011530974e+20,9.9951617066234e+20,2.4908795208859e+21,1.7396149328334e+21,1.1352268199152e+21,3.2847969584041e+20,621943583.63587,973,973.0014858459,973.00000286293,973.00057901533
4.8496602689536e-05,2.5405487093687e+20,1.0032899841893e+21,2.5002030037459e+21,1.7460027414366e+21,1.1392507431808e+21,3.2402188453016e+20,624284939.14568,973,973.00185455044,973.00000339384,973.00071100714
5.9195923227443e-05,2.5512037364402e+20,1.0074982192144e+21,2.5106179079814e+21,1.7531920766961e+21,1.1438479027617e+21,3.2244848608762e+20,626904429.40046,973,973.00229941485,973.00000403037,973.00087006546
7.2035107872932e-05,2.5627836949624e+20,1.0120681872575e+21,2.5219436054748e+21,1.7610460148256e+21,1.1489218580485e+21,3.2253790426173e+20,629752618.89137,973,973.00283589927,973.00000479566,973.00106180485
8.7442129447518e-05,2.5750896734446e+20,1.0169236121627e+21,2.5339920347772e+21,1.7694254690878e+21,1.1543690310252e+21,3.2350855516923e+20,632779525.96886,973,973.00348293017,973.00000571725,973.00129299936
0.00010593055533702,2.5879508153846e+20,1.0219981974392e+21,2.5465977070331e+21,1.7782085062135e+21,1.1600984306014e+21,3.2491495832634e+20,635942662.71593,973,973.00426333169,973.00000682807,973.00157182031
0.00012811666640443,2.6012347130755e+20,1.0272401433348e+21,2.5596297785532e+21,1.7872987203962e+21,1.1660387378152e+21,3.2652839559945e+20,639209320.70926,973,973.00520503348,973.00000816763,973.00190812446
0.00015473999968531,2.6148445896368e+20,1.0326113674634e+21,2.5729912353131e+21,1.7966247274182e+21,1.1721378709174e+21,3.282412649944e+20,642555701.41875,973,973.00634110439,973.00000978348,973.00231380229
0.00018668799962237,2.6287116022506e+20,1.0380846691086e+21,2.5866124375828e+21,1.8061354781982e+21,1.1783592434301e+21,3.3000582002134e+20,645964926.9694,973,973.00771150965,973.00001173289,973.00280319857
