time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0.003276490161968,2.1402650019183e+23,8.455185559572e+23,2.1106455293917e+24,1.4769948378062e+24,9.6707042253811e+23,2.733304890124e+23,529184837516.48,923,961.85355351127,923.05286704834,936.47114868114
0.003686676432214,1.9706668833646e+23,7.7855164441957e+23,1.9435650838295e+24,1.3602238288709e+24,8.9085241642022e+23,2.520799088644e+23,486582606368.47,923,975.37066187679,923.0714488007,941.18069479842
0.0041788999565092,1.4691616794529e+23,5.8045488562642e+23,1.4491070354624e+24,1.0142675984441e+24,6.6443008637376e+23,1.8820610574802e+23,362316150057.85,923,987.43791045246,923.08811250204,945.39425994823
0.0047695681856635,9.0561877744849e+22,3.5781955633247e+23,8.9333267816479e+23,6.2530960058162e+23,4.0970170138947e+23,1.1614406866133e+23,223140210539.77,923,996.34949649372,923.10046129193,948.51122424231
0.0054783700606486,4.7473979179737e+22,1.8758007268868e+23,4.6832590944597e+23,3.2782987154089e+23,2.1481735917149e+23,6.0928461003257e+22,116908451307.28,923,1001.9495791551,923.10823860407,950.47201926255
0.0063289323106307,2.1696380978101e+22,8.5728750481648e+22,2.1404094953115e+23,1.4983253612713e+23,9.8186265123122e+22,2.7855688360301e+22,53412724626.184,923,1005.0193640944,923.11250657792,951.5473062328
0.0073496070106092,8.8360226563589e+21,3.4914432609346e+22,8.7173591629923e+22,6.1023180886088e+22,3.9989096987402e+22,1.1345483778551e+22,21749499151.839,923,1006.5197527252,923.11459289479,952.07268287677
0.0085744166505834,3.3181937925692e+21,1.3111995397993e+22,3.2739188032506e+22,2.291750107644e+22,1.5017135325763e+22,4.2595887475923e+21,8167040388.1503,923,1007.1964261141,923.11553293941,952.30921856034
0.010044188218553,1.2567716439317e+21,4.9667285143996e+21,1.2402710062357e+22,8.6812675423275e+21,5.6874625264403e+21,1.61201988281e+21,3093181679.3058,923,1007.5044686276,923.11595983054,952.4163827261
0.011807914100115,5.8442845606726e+20,2.310104498596e+21,5.7698413496345e+21,4.0380195090708e+21,2.6445027553504e+21,7.4846235617742e+20,1438374167.1536,923,1007.6765020878,923.11619754481,952.4757088083
0.013924385157991,3.9289065976987e+20,1.5532816964806e+21,3.8802574525035e+21,2.7152431591559e+21,1.7776204802783e+21,5.0245214982999e+20,966952776.76859,923,1007.8148007844,923.11638877907,952.52303853777
0.016464150427441,3.445199239193e+20,1.3621537525115e+21,3.4030605425221e+21,2.381191367419e+21,1.5587048615934e+21,4.4033312386687e+20,847893661.81295,923,1007.9592328499,923.1165895283,952.57233710453
0.019511868750782,3.3252558555797e+20,1.3147594911484e+21,3.2847276677283e+21,2.2983589705946e+21,1.5044290510399e+21,4.2494045289098e+20,818361300.67608,923,1008.1248749412,923.11682153589,952.62888623709
0.023169130738791,3.2816585125692e+20,1.297531559674e+21,3.2417115331044e+21,2.2682521948536e+21,1.4847091378791e+21,4.193568691843e+20,807616740.75866,923,1008.3186849492,923.1170956381,952.69514014375
0.027557845124402,3.2485428040053e+20,1.2844448847294e+21,3.2090342454358e+21,2.2453840803056e+21,1.4697350626967e+21,4.1512247989844e+20,799449551.03765,923,1008.5455064573,923.11742031706,952.77284846034
0.032824302387134,3.2125988135046e+20,1.2702402511737e+21,3.1735647939713e+21,2.2205626418324e+21,1.4534831766203e+21,4.1052818808706e+20,790583971.96166,923,1008.8295007878,923.11780429767,952.86366918834
0.039144051102414,3.1711528861423e+20,1.2538610830719e+21,3.1326648479959e+21,2.1919410813154e+21,1.4347434515949e+21,4.0523093563027e+20,780361890.16856,923,1009.1671385086,923.118257233,952.96928774577
0.046727749560749,3.1232507678043e+20,1.2349301664674e+21,3.0853922045543e+21,2.1588600012653e+21,1.4130841124553e+21,3.9910861110462e+20,768548507.52542,923,1009.5563815284,923.11878982958,953.09137910567
0.055828187710751,3.0681987644405e+20,1.2131731966142e+21,3.0310614738332e+21,2.1208397849425e+21,1.3881912287661e+21,3.9207257330549e+20,754973329.2348,923,1010.0046198488,923.11941380139,953.23150533755
0.066748713490753,3.0053941373238e+20,1.1883517504779e+21,2.9690766960181e+21,2.0774634113402e+21,1.3597919052943e+21,3.840458385443e+20,739488497.81238,923,1010.5462185539,923.12014171719,953.39095261933
0.079853344426756,2.9344284460316e+20,1.1603040915846e+21,2.8990331322921e+21,2.0284476499482e+21,1.3277008583154e+21,3.7497622502274e+20,721994251.80609,923,1011.1510181846,923.12098675375,953.57048332816
0.09557890154996,2.8549207872977e+20,1.1288793211552e+21,2.8205529991444e+21,1.9735282256671e+21,1.2917453631702e+21,3.6481521370571e+20,702398202.77613,923,1011.8865662393,923.12196224648,953.7699201244
0.1144495700978,2.7669311450568e+20,1.0941006175419e+21,2.7336927617412e+21,1.9127446904064e+21,1.2519516090227e+21,3.5357054026493e+20,680716883.49311,923,1012.7127687278,923.12308116527,953.9875041995
0.13709437235522,2.6709022065156e+20,1.05614228232e+21,2.6388859444655e+21,1.8464005066903e+21,1.208518676491e+21,3.4129890140372e+20,657061700.10004,922.99999999997,1013.6462811254,923.12435536435,954.21888872702
0.16426813506411,2.5678468375551e+20,1.0154038036936e+21,2.5371280089736e+21,1.7751924188238e+21,1.1619032207184e+21,3.2812987181376e+20,631685114.76625,922.99999999899,1014.7239153989,923.12579462379,954.45572919233
0.19687665031479,2.4595341022254e+20,9.7258336468821e+20,2.4301599052179e+21,1.7003389281242e+21,1.1129035925552e+21,3.1428967157555e+20,605026470.20993,922.99999998237,1015.9246403434,923.12740541274,954.68391841237
0.2360068686156,2.3487321579422e+20,9.2877384094706e+20,2.3207078139484e+21,1.6237480991482e+21,1.0627697068138e+21,3.001322014236e+20,577771759.20151,922.99999879517,1017.2506020429,923.12918934033,954.88153354811
